state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,arrival
Maharashtra,Nashik,Nashik,Tur,Demo,FAQ,2026-08-09,6483.08,6868.86,6647.67,135.8
Maharashtra,Pune,Pune,Tur,Demo,FAQ,2026-08-09,7007.89,7392.18,7185.43,124.8
Maharashtra,Nagpur,Nagpur,Tur,Demo,FAQ,2026-08-09,6622.33,7020.12,6805.06,94.2
Maharashtra,Nashik,Nashik,Tur,Demo,FAQ,2026-08-16,7032.41,7484.81,7266.18,109.9
Maharashtra,Pune,Pune,Tur,Demo,FAQ,2026-08-16,7274.97,7575.47,7445.33,89.6
Maharashtra,Nagpur,Nagpur,Tur,Demo,FAQ,2026-08-16,6457.53,6712.99,6588.23,145.0
Maharashtra,Nashik,Nashik,Tur,Demo,FAQ,2026-08-23,6892.37,7332.23,7150.94,98.6
Maharashtra,Pune,Pune,Tur,Demo,FAQ,2026-08-23,7361.8,7646.92,7496.53,122.3
Maharashtra,Nagpur,Nagpur,Tur,Demo,FAQ,2026-08-23,6903.92,7309.38,7140.74,120.5
Maharashtra,Nashik,Nashik,Tur,Demo,FAQ,2026-08-30,6801.38,7109.56,6962.21,144.3
Maharashtra,Pune,Pune,Tur,Demo,FAQ,2026-08-30,7224.92,7598.39,7356.25,107.3
Maharashtra,Nagpur,Nagpur,Tur,Demo,FAQ,2026-08-30,7358.78,7729.7,7489.74,132.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-08-31,2167.49,2370.12,2279.75,151.8
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-08-31,2383.62,2636.16,2492.49,99.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-08-31,1982.22,2223.75,2080.11,104.0
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-09-07,2143.5,2370.63,2285.54,99.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-09-07,2333.54,2545.83,2411.86,95.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-09-07,2197.03,2396.12,2281.63,165.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-09-14,2349.25,2511.86,2432.36,141.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-09-14,2265.23,2502.46,2350.65,109.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-09-14,2114.09,2337.41,2215.01,158.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-09-21,2212.27,2449.92,2365.04,166.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-09-21,2344.6,2611.02,2453.29,113.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-09-21,2163.29,2448.35,2299.56,118.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-09-28,2245.31,2455.59,2342.19,138.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-09-28,2427.65,2677.75,2582.15,175.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-09-28,2159.24,2351.09,2231.83,139.1
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-10-05,2412.9,2593.32,2497.86,182.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-10-05,2453.08,2605.91,2533.64,127.2
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-10-05,2213.88,2374.74,2299.64,171.5
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-10-12,2284.65,2504.19,2397.1,135.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-10-12,2648.04,2853.43,2750.78,151.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-10-12,2209.89,2444.43,2313.69,152.5
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-10-19,2349.34,2627.7,2486.97,109.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-10-19,2634.33,2909.85,2757.5,199.4
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-10-19,2348.52,2507.35,2429.23,168.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-10-26,2366.06,2656.44,2517.28,190.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-10-26,2295.53,2601.44,2453.67,165.0
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-10-26,2188.99,2412.8,2333.04,167.4
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-11-02,2263.08,2462.91,2338.27,134.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-11-02,2518.16,2799.21,2666.36,165.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-11-02,2415.79,2580.81,2494.26,154.4
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-11-09,2416.11,2654.04,2514.34,163.5
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-11-09,2630.74,2864.6,2739.11,154.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-11-09,2565.56,2816.32,2681.08,206.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-11-16,2487.87,2716.87,2572.87,160.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-11-16,2686.99,2950.55,2806.32,109.6
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-11-16,2472.5,2665.2,2555.36,175.3
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-11-23,2307.4,2563.99,2412.87,166.8
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-11-23,2558.11,2744.35,2644.13,184.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-11-23,2424.22,2648.83,2496.81,153.5
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-11-30,2523.29,2783.55,2642.56,149.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-11-30,2554.34,2770.78,2697.12,171.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-11-30,2167.3,2322.0,2241.98,148.0
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-12-07,2218.36,2474.23,2323.29,185.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-12-07,2750.95,2935.73,2833.18,165.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-12-07,2213.31,2373.45,2301.49,187.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-12-14,2340.57,2564.59,2456.09,110.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-12-14,2578.62,2812.95,2733.48,118.0
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-12-14,2238.27,2406.49,2330.32,190.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-12-21,2450.91,2609.1,2522.13,146.1
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-12-21,2629.84,2834.96,2709.98,160.6
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-12-21,2390.05,2632.88,2510.54,168.4
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2025-12-28,2273.29,2415.9,2344.04,118.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2025-12-28,2681.58,2884.99,2803.42,130.7
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2025-12-28,2272.0,2537.46,2419.88,145.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-01-04,2233.18,2479.87,2344.92,150.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-01-04,2498.95,2718.61,2602.71,153.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-01-04,2373.11,2647.15,2507.86,166.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-01-11,2296.47,2501.33,2408.09,169.6
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-01-11,2499.75,2767.34,2612.52,133.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-01-11,2255.72,2449.86,2369.73,135.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-01-18,2398.82,2623.7,2490.8,117.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-01-18,2539.0,2786.63,2686.37,117.2
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-01-18,2307.78,2491.98,2400.04,172.0
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-01-25,2234.8,2496.47,2359.99,149.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-01-25,2497.15,2737.89,2586.2,141.1
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-01-25,2090.62,2287.87,2217.27,101.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-02-01,2347.95,2575.81,2475.29,176.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-02-01,2367.4,2558.0,2476.53,152.8
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-02-01,2207.08,2464.31,2336.22,182.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-02-08,2191.64,2434.25,2283.53,188.0
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-02-08,2408.72,2709.81,2553.33,151.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-02-08,2007.22,2282.41,2144.9,186.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-02-15,2190.45,2423.92,2309.45,181.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-02-15,2426.78,2712.31,2554.61,175.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-02-15,2301.38,2514.62,2380.16,158.5
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-02-22,2159.82,2388.21,2295.15,201.4
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-02-22,2333.72,2584.92,2448.49,155.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-02-22,2303.29,2495.76,2406.07,202.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-03-01,2232.09,2450.23,2330.19,130.5
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-03-01,2257.38,2404.1,2333.6,204.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-03-01,1903.64,2180.03,2052.76,123.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-03-08,2058.83,2263.45,2164.54,131.6
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-03-08,2209.62,2472.12,2330.79,120.7
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-03-08,1957.12,2227.92,2113.65,159.7
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-03-15,2221.3,2449.94,2296.33,176.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-03-15,2174.36,2447.41,2326.06,122.4
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-03-15,2074.33,2278.4,2148.12,203.5
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-03-22,2153.95,2398.42,2251.08,202.4
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-03-22,2202.79,2430.2,2318.99,188.0
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-03-22,2161.35,2375.34,2246.13,162.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-03-29,2010.46,2236.15,2130.8,186.1
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-03-29,2200.49,2432.1,2276.45,162.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-03-29,2100.3,2282.94,2187.37,144.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-04-05,2064.25,2227.79,2140.22,137.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-04-05,2216.43,2484.8,2367.13,108.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-04-05,1984.67,2213.69,2072.84,178.7
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-04-12,2151.85,2413.41,2301.16,106.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-04-12,2095.9,2366.09,2238.65,181.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-04-12,1903.21,2137.83,2011.28,135.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-04-19,1924.23,2133.23,2056.67,120.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-04-19,1998.59,2274.05,2137.83,117.6
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-04-19,1999.76,2252.21,2109.6,114.3
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-04-26,1770.08,2075.23,1928.02,156.8
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-04-26,2112.59,2316.4,2210.65,101.1
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-04-26,1883.37,2160.14,2007.12,151.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-05-03,2072.5,2255.91,2150.73,117.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-05-03,1950.36,2140.48,2053.46,104.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-05-03,1794.13,2013.2,1900.62,153.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-05-10,2174.99,2396.57,2249.83,129.8
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-05-10,1960.2,2222.34,2085.06,147.4
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-05-10,1852.97,2145.08,1992.09,147.4
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-05-17,1991.48,2226.58,2088.41,153.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-05-17,1911.83,2163.93,2035.58,99.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-05-17,1836.91,1999.24,1909.47,134.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-05-24,1931.33,2182.48,2082.85,101.1
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-05-24,2176.47,2343.83,2265.51,93.0
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-05-24,1757.21,1991.4,1833.88,84.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-05-31,1814.01,2074.27,1943.8,86.1
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-05-31,1978.64,2194.76,2088.36,111.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-05-31,1761.55,1960.72,1851.52,80.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-06-07,1889.2,2117.15,2026.46,133.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-06-07,2137.67,2389.02,2252.09,136.2
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-06-07,1924.87,2173.27,2083.16,84.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-06-14,1935.74,2119.96,2033.98,81.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-06-14,2136.4,2307.12,2231.01,127.4
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-06-14,1915.17,2109.07,2036.76,128.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-06-21,1780.73,1944.96,1854.88,71.9
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-06-21,1943.95,2136.72,2050.77,128.5
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-06-21,1729.09,1969.08,1880.96,77.4
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-06-28,1897.14,2173.93,2021.98,113.2
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-06-28,2104.14,2392.8,2235.52,72.3
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-06-28,1887.23,2095.14,1965.41,104.6
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-07-05,1958.03,2152.98,2080.65,72.6
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-07-05,2159.48,2367.69,2260.23,117.8
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-07-05,1736.35,2028.96,1875.63,85.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-07-12,2028.25,2301.69,2145.36,70.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-07-12,2106.63,2276.69,2203.56,110.2
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-07-12,1959.66,2177.92,2047.68,117.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-07-19,1839.09,2006.88,1933.59,97.8
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-07-19,2126.48,2317.59,2213.86,116.8
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-07-19,1959.88,2159.37,2060.12,107.3
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-07-26,2075.75,2318.99,2169.95,120.5
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-07-26,2277.66,2491.53,2376.91,107.6
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-07-26,1896.83,2104.52,1989.88,134.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-08-02,1927.96,2196.81,2086.34,74.1
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-08-02,2342.57,2606.99,2455.42,112.0
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-08-02,2149.29,2381.93,2229.73,93.8
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-08-09,2208.0,2474.79,2324.33,103.5
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-08-09,2312.84,2496.57,2388.41,134.1
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-08-09,2048.43,2316.4,2205.66,95.9
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-08-16,2204.69,2495.56,2358.58,114.3
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-08-16,2325.61,2547.56,2438.79,102.8
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-08-16,1906.32,2130.96,2022.63,137.1
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-08-23,2308.33,2530.88,2384.57,88.5
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-08-23,2236.12,2386.84,2314.36,125.9
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-08-23,1976.27,2212.84,2121.79,92.2
Maharashtra,Nashik,Nashik,Bajra,Demo,FAQ,2026-08-30,2254.61,2514.05,2377.12,117.7
Maharashtra,Pune,Pune,Bajra,Demo,FAQ,2026-08-30,2131.66,2325.8,2203.02,156.6
Maharashtra,Nagpur,Nagpur,Bajra,Demo,FAQ,2026-08-30,2004.52,2184.66,2097.59,140.5
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-08-31,2216.75,2423.99,2331.57,126.0
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-08-31,2437.79,2696.08,2549.13,139.4
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-08-31,2027.27,2274.29,2127.38,91.6
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-09-07,2192.22,2424.51,2337.48,142.0
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-09-07,2386.58,2603.69,2466.68,106.2
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-09-07,2246.97,2450.57,2333.48,116.1
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-09-14,2402.64,2568.95,2487.65,115.5
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-09-14,2316.72,2559.33,2404.07,151.6
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-09-14,2162.13,2390.54,2265.35,141.3
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-09-21,2262.55,2505.6,2418.79,132.5
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-09-21,2397.89,2670.36,2509.05,133.6
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-09-21,2212.45,2504.0,2351.83,163.5
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-09-28,2296.34,2511.4,2395.42,114.8
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-09-28,2482.82,2738.61,2640.83,175.5
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-09-28,2208.31,2404.52,2282.55,129.2
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-10-05,2467.74,2652.26,2554.63,179.5
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-10-05,2508.83,2665.13,2591.23,102.2
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-10-05,2264.19,2428.71,2351.91,170.4
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-10-12,2336.57,2561.1,2451.58,182.8
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-10-12,2708.23,2918.28,2813.3,122.2
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-10-12,2260.12,2499.98,2366.27,156.0
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-10-19,2402.74,2687.42,2543.49,157.9
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-10-19,2694.2,2975.98,2820.17,172.1
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-10-19,2401.89,2564.33,2484.44,128.2
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-10-26,2419.83,2716.81,2574.5,125.3
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-10-26,2347.7,2660.56,2509.43,108.4
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-10-26,2238.74,2467.64,2386.06,131.3
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-11-02,2314.51,2518.88,2391.42,147.1
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-11-02,2575.39,2862.83,2726.96,173.8
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-11-02,2470.7,2639.47,2550.95,172.6
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-11-09,2471.02,2714.36,2571.48,129.3
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-11-09,2690.53,2929.71,2801.37,159.8
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-11-09,2623.87,2880.32,2742.01,192.7
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-11-16,2544.42,2778.62,2631.35,148.6
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-11-16,2748.06,3017.61,2870.1,136.4
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-11-16,2528.69,2725.78,2613.44,154.6
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-11-23,2359.84,2622.27,2467.71,181.3
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-11-23,2616.25,2806.72,2704.22,176.5
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-11-23,2479.32,2709.03,2553.55,171.6
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-11-30,2580.63,2846.81,2702.62,148.0
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-11-30,2612.39,2833.75,2758.42,108.6
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-11-30,2216.56,2374.78,2292.94,112.2
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-12-07,2268.77,2530.47,2376.09,134.8
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-12-07,2813.47,3002.45,2897.57,185.2
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-12-07,2263.62,2427.39,2353.8,172.3
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-12-14,2393.77,2622.88,2511.91,116.9
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-12-14,2637.22,2876.88,2795.61,107.7
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-12-14,2289.14,2461.18,2383.28,186.8
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-12-21,2506.62,2668.4,2579.45,181.7
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-12-21,2689.61,2899.39,2771.57,138.3
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-12-21,2444.37,2692.72,2567.6,165.0
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2025-12-28,2324.95,2470.81,2397.31,145.9
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2025-12-28,2742.52,2950.56,2867.14,150.2
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2025-12-28,2323.64,2595.13,2474.87,156.7
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-01-04,2283.93,2536.23,2398.21,118.5
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-01-04,2555.75,2780.4,2661.87,98.1
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-01-04,2427.05,2707.32,2564.86,97.1
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-01-11,2348.67,2558.18,2462.82,96.4
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-01-11,2556.56,2830.23,2671.89,140.9
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-01-11,2306.99,2505.54,2423.58,167.4
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-01-18,2453.34,2683.33,2547.41,101.9
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-01-18,2596.71,2849.96,2747.42,166.5
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-01-18,2360.23,2548.62,2454.59,100.8
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-01-25,2285.59,2553.21,2413.63,169.3
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-01-25,2553.9,2800.12,2644.97,153.5
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-01-25,2138.14,2339.86,2267.66,164.8
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-02-01,2401.31,2634.35,2531.55,132.0
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-02-01,2421.21,2616.14,2532.82,112.3
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-02-01,2257.25,2520.32,2389.32,148.2
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-02-08,2241.45,2489.57,2335.43,172.6
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-02-08,2463.46,2771.4,2611.36,107.6
Maharashtra,Nagpur,Nagpur,Jowar,Demo,FAQ,2026-02-08,2052.84,2334.29,2193.65,172.6
Maharashtra,Nashik,Nashik,Jowar,Demo,FAQ,2026-02-15,2240.24,2479.0,2361.93,120.1
Maharashtra,Pune,Pune,Jowar,Demo,FAQ,2026-02-15,2481.93,2773.95,2612.67,112.9
